1741994784.8333783, REQUEST, 0, temp3.txt, 200, False
1741994784.8409176, REQUEST, 0, temp2.txt, 200, False
1741994784.8442655, REQUEST, 1, temp1.txt, 200, False
1741994784.8518295, REQUEST, 0, temp2.txt, 200, False
1741994784.8553452, REQUEST, 1, temp3.txt, 200, False
1741994784.8784328, REQUEST, 1, temp0.txt, 200, False
1741994784.8864121, REQUEST, 1, temp2.txt, 200, False
1741994784.890153, REQUEST, 0, temp0.txt, 200, False
1741994784.8939168, REQUEST, 0, temp1.txt, 200, False
1741994784.8976922, REQUEST, 0, temp0.txt, 200, False
1741994784.9011085, REQUEST, 0, temp3.txt, 200, False
1741994784.904741, REQUEST, 1, temp1.txt, 200, False
1741994784.9084184, REQUEST, 0, temp0.txt, 200, False
1741994784.9123003, REQUEST, 0, temp0.txt, 200, False
1741994784.917012, REQUEST, 1, temp1.txt, 200, False
1741994784.9209619, REQUEST, 0, temp0.txt, 200, False
1741994784.9249856, REQUEST, 1, temp0.txt, 200, False
1741994784.9290302, REQUEST, 1, temp0.txt, 200, False
1741994784.9331727, REQUEST, 1, temp1.txt, 200, False
1741994784.9432073, REQUEST, 0, temp2.txt, 200, False
1741994784.9902923, REQUEST, 1, temp4.txt, 200, False
1741994784.998916, REQUEST, 1, temp2.txt, 200, False
1741994785.0031, REQUEST, 1, temp1.txt, 200, False
1741994785.0071824, REQUEST, 0, temp1.txt, 200, False
1741994785.0158868, REQUEST, 0, temp2.txt, 200, False
1741994785.0236244, REQUEST, 0, temp2.txt, 200, False
1741994785.027352, REQUEST, 1, temp0.txt, 200, False
1741994785.0310714, REQUEST, 0, temp1.txt, 200, False
1741994785.0347576, REQUEST, 0, temp0.txt, 200, False
1741994785.038511, REQUEST, 1, temp1.txt, 200, False
1741994785.0468884, REQUEST, 0, temp2.txt, 200, False
1741994785.0506294, REQUEST, 1, temp1.txt, 200, False
1741994785.0541265, REQUEST, 1, temp1.txt, 200, False
1741994785.057797, REQUEST, 0, temp0.txt, 200, False
1741994785.0615335, REQUEST, 0, temp1.txt, 200, False
1741994785.065574, REQUEST, 1, temp3.txt, 200, False
1741994785.0696774, REQUEST, 1, temp0.txt, 200, False
1741994785.0736842, REQUEST, 0, temp3.txt, 200, False
1741994785.0773904, REQUEST, 1, temp3.txt, 200, False
1741994785.08552, REQUEST, 1, temp2.txt, 200, False
1741994785.0894542, REQUEST, 0, temp1.txt, 200, False
1741994785.093108, REQUEST, 0, temp1.txt, 200, False
1741994785.096673, REQUEST, 0, temp1.txt, 200, False
1741994785.1049814, REQUEST, 1, temp2.txt, 200, False
1741994785.144509, REQUEST, 0, temp4.txt, 200, False
1741994785.1528587, REQUEST, 1, temp2.txt, 200, False
1741994785.1568305, REQUEST, 0, temp1.txt, 200, False
1741994785.160772, REQUEST, 0, temp0.txt, 200, False
1741994785.1695352, REQUEST, 1, temp2.txt, 200, False
1741994785.1739876, REQUEST, 0, temp3.txt, 200, False
1741994785.1826527, REQUEST, 1, temp2.txt, 200, False
1741994785.186666, REQUEST, 0, temp3.txt, 200, False
1741994785.1903102, REQUEST, 1, temp1.txt, 200, False
1741994785.1941087, REQUEST, 1, temp0.txt, 200, False
1741994785.1977162, REQUEST, 1, temp1.txt, 200, False
1741994785.2017379, REQUEST, 0, temp1.txt, 200, False
1741994785.2058609, REQUEST, 1, temp0.txt, 200, False
1741994785.210061, REQUEST, 0, temp0.txt, 200, False
1741994785.2188785, REQUEST, 0, temp2.txt, 200, False
1741994785.2231436, REQUEST, 0, temp1.txt, 200, False
1741994785.22741, REQUEST, 1, temp0.txt, 200, False
1741994785.2310357, REQUEST, 0, temp1.txt, 200, False
1741994785.2394068, REQUEST, 1, temp2.txt, 200, False
1741994785.243395, REQUEST, 1, temp0.txt, 200, False
1741994785.25171, REQUEST, 1, temp2.txt, 200, False
